"id","species","dia83","dia84","dia85","dia86","dia87","dia88","dia89","dia90","treat"
4071,"Ci",NA,NA,NA,NA,NA,55,NA,NA,2
4072,"Ci",NA,NA,NA,NA,NA,133,139,149,3
4073,"Ci",NA,NA,NA,NA,NA,140,143,145,1
4074,"Ci",NA,NA,NA,NA,NA,111,113,116,2
4075,"Ci",NA,NA,NA,NA,NA,110,114,119,1
4076,"Ci",NA,NA,NA,NA,NA,121,128,137,1
4077,"Ci",NA,NA,NA,NA,NA,106,111,118,1
4078,"Ci",NA,NA,NA,NA,NA,93,100,103,1
4079,"Ci",NA,NA,NA,NA,NA,147,148,154,1
4080,"Ci",NA,NA,NA,NA,NA,116,117,117,3
4081,"Ci",NA,NA,NA,NA,NA,101,102,106,1
4082,"Ci",NA,NA,NA,NA,NA,149,151,152,2
4083,"Ci",NA,NA,NA,NA,NA,111,112,113,3
4084,"Ci",NA,NA,NA,NA,NA,245,246,245,2
4085,"Ci",NA,NA,NA,NA,NA,478,480,484,3
4086,"Ci",NA,NA,NA,NA,NA,396,402,409,3
4087,"Ci",NA,NA,NA,NA,NA,441,442,444,1
4088,"Ci",NA,NA,NA,NA,NA,201,201,201,3
4089,"Ci",NA,NA,NA,NA,NA,138,140,140,3
4090,"Ci",NA,NA,NA,NA,NA,146,147,147,2
4091,"Ci",NA,NA,NA,NA,NA,103,NA,NA,1
4092,"Ci",NA,NA,NA,NA,NA,143,142,142,1
4093,"Ci",NA,NA,NA,NA,NA,236,243,244,1
4094,"Ci",NA,NA,NA,NA,NA,130,131,133,2
4095,"Ci",NA,NA,NA,NA,NA,NA,156,157,1
4096,"Ci",NA,NA,NA,NA,NA,NA,180,183,3
4098,"Ci",NA,NA,NA,NA,NA,NA,21.5,28,2
4099,"Ci",NA,NA,NA,NA,NA,NA,244,254,3
4100,"Ci",NA,NA,NA,NA,NA,NA,39,41,3
4101,"Ci",NA,NA,NA,NA,NA,NA,8.5,11.9,2
4102,"Ci",NA,NA,NA,NA,NA,NA,176,195,3
4103,"Ci",NA,NA,NA,NA,NA,NA,66,71,1
4104,"Ci",NA,NA,NA,NA,NA,NA,37,46,3
4105,"Ci",NA,NA,NA,NA,NA,NA,28.1,41,2
4106,"Ci",NA,NA,NA,NA,NA,NA,3.9,12.1,1
4107,"Ci",NA,NA,NA,NA,NA,NA,1.7,2.1,2
4108,"Ci",NA,NA,NA,NA,NA,NA,1.4,NA,3
4109,"Ci",NA,NA,NA,NA,NA,NA,5.5,NA,2
4110,"Ci",NA,NA,NA,NA,NA,NA,3.5,NA,2
4111,"Ci",NA,NA,NA,NA,NA,NA,2.7,NA,3
4112,"Ci",NA,NA,NA,NA,NA,NA,7,11.2,2
4113,"Ci",NA,NA,NA,NA,NA,NA,4.1,NA,1
4114,"Ci",NA,NA,NA,NA,NA,NA,4.8,NA,1
4115,"Ci",NA,NA,NA,NA,NA,NA,3.7,NA,2
4116,"Ci",NA,NA,NA,NA,NA,NA,7.9,16.5,2
4117,"Ci",NA,NA,NA,NA,NA,NA,3.5,NA,3
4118,"Ci",NA,NA,NA,NA,NA,NA,13.5,42,1
4119,"Ci",NA,NA,NA,NA,NA,NA,4.4,NA,3
4120,"Ci",NA,NA,NA,NA,NA,NA,3.8,NA,2
4121,"Ci",NA,NA,NA,NA,NA,NA,192,195,1
4122,"Ci",NA,NA,NA,NA,NA,NA,203,210,1
4123,"Ci",NA,NA,NA,NA,NA,NA,134,137,2
4124,"Ci",NA,NA,NA,NA,NA,NA,155,160,3
4125,"Ci",NA,NA,NA,NA,NA,NA,175,184,1
4126,"Ci",NA,NA,NA,NA,NA,NA,9.9,14.2,3
4127,"Ci",NA,NA,NA,NA,NA,98,NA,NA,3
4128,"Ci",NA,NA,NA,NA,NA,NA,4.2,NA,1
4129,"Ci",NA,NA,NA,NA,NA,NA,171,175,2
4130,"Ci",NA,NA,NA,NA,NA,20.7,51,62,1
4131,"Ci",NA,NA,NA,NA,NA,NA,NA,4.5,3
4132,"Ci",NA,NA,NA,NA,NA,NA,NA,8,3
4133,"Ci",NA,NA,NA,NA,NA,NA,NA,3.7,3
4134,"Ci",NA,NA,NA,NA,NA,NA,NA,2.8,2
4135,"Ci",NA,NA,NA,NA,NA,NA,NA,6.7,1
4136,"Ci",NA,NA,NA,NA,NA,NA,NA,3.7,3
4137,"Ci",NA,NA,NA,NA,NA,NA,NA,4.1,3
4138,"Ci",NA,NA,NA,NA,NA,NA,NA,91,2
4139,"Ci",NA,NA,NA,NA,NA,NA,NA,3.6,3
4140,"Ci",NA,NA,NA,NA,NA,NA,NA,2.9,3
4144,"Ci",NA,NA,NA,NA,NA,NA,NA,NA,1
4145,"Ci",NA,NA,NA,NA,NA,NA,NA,NA,2
4146,"Ci",NA,NA,NA,NA,NA,NA,NA,2.1,2
4147,"Ci",NA,NA,NA,NA,NA,NA,NA,3.2,3
4148,"Ci",NA,NA,NA,NA,NA,NA,NA,2.3,2
4149,"Ci",NA,NA,NA,NA,NA,NA,NA,3.3,3
4150,"Ci",NA,NA,NA,NA,NA,NA,NA,2.5,2
4151,"Ci",NA,NA,NA,NA,NA,NA,NA,NA,2
4152,"Ci",NA,NA,NA,NA,NA,NA,NA,NA,2
4153,"Ci",NA,NA,NA,NA,NA,NA,NA,NA,3
4154,"Ci",NA,NA,NA,NA,NA,NA,NA,NA,2
4155,"Ci",NA,NA,NA,NA,NA,NA,NA,NA,1
4156,"Ci",NA,NA,NA,NA,NA,NA,NA,NA,1
4157,"Ci",NA,NA,NA,NA,NA,NA,NA,NA,2
4158,"Ci",NA,NA,NA,NA,NA,NA,NA,NA,1
4159,"Ci",NA,NA,NA,NA,NA,NA,NA,NA,1
4160,"Ci",NA,NA,NA,NA,NA,NA,NA,NA,1
4161,"Ci",NA,NA,NA,NA,NA,NA,NA,NA,2
4162,"Ci",NA,NA,NA,NA,NA,NA,NA,NA,3
4163,"Ci",NA,NA,NA,NA,NA,NA,NA,NA,3
4164,"Ci",NA,NA,NA,NA,NA,NA,NA,NA,3
4165,"Ci",NA,NA,NA,NA,NA,NA,NA,NA,3
4166,"Ci",NA,NA,NA,NA,NA,NA,NA,NA,2
4167,"Ci",NA,NA,NA,NA,NA,NA,NA,NA,3
4168,"Ci",NA,NA,NA,NA,NA,NA,NA,NA,1
4169,"Ci",NA,NA,NA,NA,NA,NA,NA,NA,3
4170,"Ci",NA,NA,NA,NA,NA,NA,NA,NA,1
4171,"Ci",NA,NA,NA,NA,NA,NA,NA,NA,2
4172,"Ci",NA,NA,NA,NA,NA,NA,NA,NA,3
4173,"Ci",NA,NA,NA,NA,NA,NA,NA,NA,2
4174,"Ci",NA,NA,NA,NA,NA,NA,NA,NA,1
4175,"Ci",NA,NA,NA,NA,NA,NA,NA,NA,2
4176,"Ci",NA,NA,NA,NA,NA,NA,NA,NA,3
4177,"Ci",NA,NA,NA,NA,NA,NA,NA,NA,2
4178,"Ci",NA,NA,NA,NA,NA,NA,NA,NA,1
4179,"Ci",NA,NA,NA,NA,NA,NA,NA,NA,1
4180,"Ci",NA,NA,NA,NA,NA,NA,NA,NA,1
4181,"Ci",NA,NA,NA,NA,NA,NA,NA,NA,3
4182,"Ci",NA,NA,NA,NA,NA,NA,NA,NA,1
4183,"Ci",NA,NA,NA,NA,NA,NA,NA,NA,3
4184,"Ci",NA,NA,NA,NA,NA,NA,NA,NA,1
4185,"Ci",NA,NA,NA,NA,NA,NA,NA,NA,1
4186,"Ci",NA,NA,NA,NA,NA,NA,NA,NA,3
4187,"Ci",NA,NA,NA,NA,NA,NA,NA,NA,3
4188,"Ci",NA,NA,NA,NA,NA,NA,NA,NA,3
4189,"Ci",NA,NA,NA,NA,NA,NA,NA,NA,1
4190,"Ci",NA,NA,NA,NA,NA,NA,NA,NA,1
4191,"Ci",NA,NA,NA,NA,NA,NA,NA,NA,2
4192,"Ci",NA,NA,NA,NA,NA,NA,NA,NA,2
4193,"Ci",NA,NA,NA,NA,NA,NA,NA,NA,3
4194,"Ci",NA,NA,NA,NA,NA,NA,NA,NA,1
4195,"Ci",NA,NA,NA,NA,NA,NA,NA,NA,1
4196,"Ci",NA,NA,NA,NA,NA,NA,NA,NA,2
4197,"Ci",NA,NA,NA,NA,NA,NA,NA,NA,3
4198,"Ci",NA,NA,NA,NA,NA,NA,NA,NA,2
4199,"Ci",NA,NA,NA,NA,NA,NA,NA,NA,2
4200,"Ci",NA,NA,NA,NA,NA,NA,NA,NA,3
4201,"Ci",NA,NA,NA,NA,NA,NA,NA,NA,3
4202,"Ci",NA,NA,NA,NA,NA,NA,NA,NA,3
4203,"Ci",NA,NA,NA,NA,NA,NA,NA,NA,1
4204,"Ci",NA,NA,NA,NA,NA,NA,NA,NA,3
4205,"Ci",NA,NA,NA,NA,NA,NA,NA,NA,1
4206,"Ci",NA,NA,NA,NA,NA,NA,NA,NA,3
4207,"Ci",NA,NA,NA,NA,NA,NA,NA,NA,3
4208,"Ci",NA,NA,NA,NA,NA,NA,NA,NA,2
4209,"Ci",NA,NA,NA,NA,NA,NA,NA,NA,3
4210,"Ci",NA,NA,NA,NA,NA,NA,NA,NA,1
4211,"Ci",NA,NA,NA,NA,NA,NA,NA,NA,3
4212,"Ci",NA,NA,NA,NA,NA,NA,NA,NA,3
4213,"Ci",NA,NA,NA,NA,NA,NA,NA,NA,3
4214,"Ci",NA,NA,NA,NA,NA,NA,NA,NA,1
4215,"Ci",NA,NA,NA,NA,NA,NA,NA,NA,3
4216,"Ci",NA,NA,NA,NA,NA,NA,NA,NA,2
4217,"Ci",NA,NA,NA,NA,NA,NA,NA,NA,2
4218,"Ci",NA,NA,NA,NA,NA,NA,NA,NA,3
4219,"Ci",NA,NA,NA,NA,NA,NA,NA,NA,2
4220,"Ci",NA,NA,NA,NA,NA,NA,NA,NA,1
4221,"Ci",NA,NA,NA,NA,NA,NA,NA,NA,3
4222,"Ci",NA,NA,NA,NA,NA,NA,NA,NA,2
4223,"Ci",NA,NA,NA,NA,NA,NA,NA,NA,3
4224,"Ci",NA,NA,NA,NA,NA,NA,NA,NA,3
4225,"Ci",NA,NA,NA,NA,NA,NA,NA,NA,1
4226,"Ci",NA,NA,NA,NA,NA,NA,NA,NA,1
4227,"Ci",NA,NA,NA,NA,NA,NA,NA,NA,1
4228,"Ci",NA,NA,NA,NA,NA,NA,NA,NA,1
4229,"Ci",NA,NA,NA,NA,NA,NA,NA,NA,3
4230,"Ci",NA,NA,NA,NA,NA,NA,NA,NA,2
4231,"Ci",NA,NA,NA,NA,NA,NA,NA,NA,1
4232,"Ci",NA,NA,NA,NA,NA,NA,NA,NA,2
4233,"Ci",NA,NA,NA,NA,NA,NA,NA,NA,2
4234,"Ci",NA,NA,NA,NA,NA,NA,NA,NA,2
4235,"Ci",NA,NA,NA,NA,NA,NA,NA,NA,2
4236,"Ci",NA,NA,NA,NA,NA,NA,NA,NA,3
4237,"Ci",NA,NA,NA,NA,NA,NA,NA,NA,1
4238,"Ci",NA,NA,NA,NA,NA,NA,NA,NA,1
4239,"Ci",NA,NA,NA,NA,NA,NA,NA,NA,3
4240,"Ci",NA,NA,NA,NA,NA,NA,NA,NA,1
4241,"Ci",NA,NA,NA,NA,NA,NA,NA,NA,1
4242,"Ci",NA,NA,NA,NA,NA,NA,NA,NA,2
4243,"Ci",NA,NA,NA,NA,NA,NA,NA,NA,2
4244,"Ci",NA,NA,NA,NA,NA,NA,NA,NA,1
4245,"Ci",NA,NA,NA,NA,NA,NA,NA,NA,2
4246,"Ci",NA,NA,NA,NA,NA,NA,NA,NA,2
4247,"Ci",NA,NA,NA,NA,NA,NA,NA,NA,2
4248,"Ci",NA,NA,NA,NA,NA,NA,NA,NA,2
4249,"Ci",NA,NA,NA,NA,NA,NA,NA,NA,1
4250,"Ci",NA,NA,NA,NA,NA,NA,NA,NA,3
4251,"Ci",NA,NA,NA,NA,NA,NA,NA,NA,3
4252,"Ci",NA,NA,NA,NA,NA,NA,NA,NA,1
4253,"Ci",NA,NA,NA,NA,NA,NA,NA,NA,1
4254,"Ci",NA,NA,NA,NA,NA,NA,NA,NA,1
4255,"Ci",NA,NA,NA,NA,NA,NA,NA,NA,3
4256,"Ci",NA,NA,NA,NA,NA,NA,NA,NA,1
4257,"Ci",NA,NA,NA,NA,NA,NA,NA,NA,3
4258,"Ci",NA,NA,NA,NA,NA,NA,NA,NA,2
4259,"Ci",NA,NA,NA,NA,NA,NA,NA,NA,3
4260,"Ci",NA,NA,NA,NA,NA,NA,NA,NA,1
4261,"Ci",NA,NA,NA,NA,NA,NA,NA,NA,3
4262,"Ci",NA,NA,NA,NA,NA,NA,NA,NA,2
4263,"Ci",NA,NA,NA,NA,NA,NA,NA,NA,3
4264,"Ci",NA,NA,NA,NA,NA,NA,NA,NA,1
4265,"Ci",NA,NA,NA,NA,NA,NA,NA,NA,2
4266,"Ci",NA,NA,NA,NA,NA,NA,NA,NA,1
4267,"Ci",NA,NA,NA,NA,NA,NA,NA,NA,3
4268,"Ci",NA,NA,NA,NA,NA,NA,NA,NA,3
4269,"Ci",NA,NA,NA,NA,NA,NA,NA,NA,2
4270,"Ci",NA,NA,NA,NA,NA,NA,NA,NA,3
4271,"Ci",NA,NA,NA,NA,NA,NA,NA,NA,2
4272,"Ci",NA,NA,NA,NA,NA,NA,NA,NA,1
4273,"Ci",NA,NA,NA,NA,NA,NA,NA,NA,1
4274,"Ci",NA,NA,NA,NA,NA,NA,NA,NA,3
4275,"Ci",NA,NA,NA,NA,NA,NA,NA,NA,1
4276,"Ci",NA,NA,NA,NA,NA,NA,NA,NA,1
4277,"Ci",NA,NA,NA,NA,NA,NA,NA,NA,2
4278,"Ci",NA,NA,NA,NA,NA,NA,NA,NA,1
4279,"Ci",NA,NA,NA,NA,NA,NA,NA,NA,1
4280,"Ci",NA,NA,NA,NA,NA,NA,NA,NA,2
4281,"Ci",NA,NA,NA,NA,NA,NA,NA,NA,2
4282,"Ci",NA,NA,NA,NA,NA,NA,NA,NA,3
4283,"Ci",NA,NA,NA,NA,NA,NA,NA,NA,1
4284,"Ci",NA,NA,NA,NA,NA,NA,NA,NA,2
4285,"Ci",NA,NA,NA,NA,NA,NA,NA,NA,3
4286,"Ci",NA,NA,NA,NA,NA,NA,NA,NA,1
4287,"Ci",NA,NA,NA,NA,NA,NA,NA,NA,3
4288,"Ci",NA,NA,NA,NA,NA,NA,NA,NA,2
4289,"Ci",NA,NA,NA,NA,NA,NA,NA,NA,1
4290,"Ci",NA,NA,NA,NA,NA,NA,NA,NA,3
4291,"Ci",NA,NA,NA,NA,NA,NA,NA,NA,3
4292,"Co",NA,NA,NA,NA,NA,NA,NA,NA,2
4293,"Ci",NA,NA,NA,NA,NA,NA,NA,NA,1
4294,"Ci",NA,NA,NA,NA,NA,NA,NA,NA,1
4295,"Ci",NA,NA,NA,NA,NA,NA,NA,NA,1
4501,"Co",NA,NA,NA,NA,NA,187,204,223,1
4502,"Co",NA,NA,NA,NA,NA,185,197,204,2
4503,"Co",NA,NA,NA,NA,NA,180,185,190,1
4504,"Co",NA,NA,NA,NA,NA,90,97,106,3
4505,"Co",NA,NA,NA,NA,NA,58,61,64,2
4506,"Co",NA,NA,NA,NA,NA,168,178,192,1
4507,"Co",NA,NA,NA,NA,NA,186,188,189,3
4508,"Co",NA,NA,NA,NA,NA,331,338,340,1
4509,"Co",NA,NA,NA,NA,NA,198,NA,NA,1
4510,"Co",NA,NA,NA,NA,NA,220,226,230,2
4511,"Co",NA,NA,NA,NA,NA,201,203,NA,3
4512,"Co",NA,NA,NA,NA,NA,202,202,NA,2
4513,"Co",NA,NA,NA,NA,NA,161,161,NA,3
4514,"Co",NA,NA,NA,NA,NA,216,223,227,1
4515,"Co",NA,NA,NA,NA,NA,110,113,NA,3
4516,"Co",NA,NA,NA,NA,NA,95,97,97,1
4517,"Co",NA,NA,NA,NA,NA,130,130,NA,2
4518,"Co",NA,NA,NA,NA,NA,268,273,278,3
4519,"Co",NA,NA,NA,NA,NA,284,287,293,1
4520,"Co",NA,NA,NA,NA,NA,157,171,180,1
4521,"Co",NA,NA,NA,NA,NA,230,236,245,2
4522,"Co",NA,NA,NA,NA,NA,78,80,83,2
4523,"Co",NA,NA,NA,NA,NA,168,174,186,3
4524,"Co",NA,NA,NA,NA,NA,169,169,169,1
4526,"Co",NA,NA,NA,NA,NA,151,164,179,2
4527,"Co",NA,NA,NA,NA,NA,242,NA,NA,3
4528,"Co",NA,NA,NA,NA,NA,290,294,296,1
4529,"Co",NA,NA,NA,NA,NA,175,183,194,2
4530,"Co",NA,NA,NA,NA,NA,125,149,164,2
4531,"Co",NA,NA,NA,NA,NA,238,238,238,2
4532,"Co",NA,NA,NA,NA,NA,218,223,223,3
4533,"Co",NA,NA,NA,NA,NA,128,NA,NA,2
4534,"Co",NA,NA,NA,NA,NA,166,165,NA,1
4535,"Co",NA,NA,NA,NA,NA,36.5,39,43,2
4536,"Co",NA,NA,NA,NA,NA,281,281,283,1
4537,"Co",NA,NA,NA,NA,NA,106,114,116,1
4538,"Co",NA,NA,NA,NA,NA,80,100,112,2
4539,"Co",NA,NA,NA,NA,NA,132,159,159,3
4540,"Co",NA,NA,NA,NA,NA,191,191,193,3
4541,"Co",NA,NA,NA,NA,NA,259,266,274,3
4542,"Co",NA,NA,NA,NA,NA,238,239,243,3
4543,"Co",NA,NA,NA,NA,NA,284,289,293,2
4544,"Co",NA,NA,NA,NA,NA,274,287,297,3
4545,"Co",NA,NA,NA,NA,NA,172,175,177,3
4546,"Co",NA,NA,NA,NA,NA,171,171,NA,1
4547,"Co",NA,NA,NA,NA,NA,175,185,191,1
4548,"Co",NA,NA,NA,NA,NA,228,242,250,1
4549,"Co",NA,NA,NA,NA,NA,136,147,159,2
4550,"Co",NA,NA,NA,NA,NA,74,78,NA,1
4551,"Co",NA,NA,NA,NA,NA,296,297,298,2
4552,"Co",NA,NA,NA,NA,NA,277,287,294,2
4553,"Co",NA,NA,NA,NA,NA,5.7,11.4,NA,3
4554,"Co",NA,NA,NA,NA,NA,5.3,4,NA,3
4555,"Co",NA,NA,NA,NA,NA,6.4,21.1,NA,2
4556,"Co",NA,NA,NA,NA,NA,157,161,163,3
4557,"Co",NA,NA,NA,NA,NA,174,179,185,2
4558,"Co",NA,NA,NA,NA,NA,186,194,204,1
4559,"Co",NA,NA,NA,NA,NA,99,100,NA,2
4560,"Co",NA,NA,NA,NA,NA,33,40,46,2
4561,"Co",NA,NA,NA,NA,NA,184,194,201,3
4562,"Co",NA,NA,NA,NA,NA,188,188,NA,2
4563,"Co",NA,NA,NA,NA,NA,40,41,NA,2
4565,"Co",NA,NA,NA,NA,NA,225,230,234,1
4566,"Co",NA,NA,NA,NA,NA,230,239,247,1
4567,"Co",NA,NA,NA,NA,NA,297,303,307,2
4568,"Co",NA,NA,NA,NA,NA,204,214,220,2
4569,"Co",NA,NA,NA,NA,NA,197,201,206,2
4570,"Co",NA,NA,NA,NA,NA,12.4,39.7,NA,2
4571,"Co",NA,NA,NA,NA,NA,10,12.8,13.9,3
4572,"Co",NA,NA,NA,NA,NA,207,209,211,2
4573,"Co",NA,NA,NA,NA,NA,33.8,35.3,37.2,1
4574,"Co",NA,NA,NA,NA,NA,56,57,63,1
4575,"Co",NA,NA,NA,NA,NA,250,255,260,3
4576,"Co",NA,NA,NA,NA,NA,206,219,229,1
4577,"Co",NA,NA,NA,NA,NA,95,128,148,2
4578,"Co",NA,NA,NA,NA,NA,232,239,245,2
4579,"Co",NA,NA,NA,NA,NA,54,55,NA,2
4580,"Co",NA,NA,NA,NA,NA,210,217,222,1
4581,"Co",NA,NA,NA,NA,NA,183,184,185,2
4582,"Co",NA,NA,NA,NA,NA,74,74,NA,1
4583,"Co",NA,NA,NA,NA,NA,62,64,64,3
4584,"Co",NA,NA,NA,NA,NA,267,268,270,3
4585,"Co",NA,NA,NA,NA,NA,177,184,187,1
4586,"Co",NA,NA,NA,NA,NA,134,136,137,3
4587,"Co",NA,NA,NA,NA,NA,192,192,193,1
4588,"Co",NA,NA,NA,NA,NA,132,NA,NA,3
4589,"Co",NA,NA,NA,NA,NA,124,125,125,3
4590,"Co",NA,NA,NA,NA,NA,204,211,216,3
4591,"Co",NA,NA,NA,NA,NA,113,114,115,1
4592,"Co",NA,NA,NA,NA,NA,298,304,309,2
4593,"Co",NA,NA,NA,NA,NA,136,159,155,3
4594,"Co",NA,NA,NA,NA,NA,96,NA,NA,1
4595,"Co",NA,NA,NA,NA,NA,243,246,246,1
4596,"Co",NA,NA,NA,NA,NA,NA,118,115,3
4597,"Co",NA,NA,NA,NA,NA,207,208,208,3
4598,"Co",NA,NA,NA,NA,NA,192,198,204,3
4599,"Co",NA,NA,NA,NA,NA,105,107,111,1
4600,"Co",NA,NA,NA,NA,NA,168,171,172,3
4601,"Co",NA,NA,NA,NA,NA,122,122,122,2
4602,"Co",NA,NA,NA,NA,NA,146,154,159,2
4603,"Co",NA,NA,NA,NA,NA,169,178,182,2
4604,"Co",NA,NA,NA,NA,NA,196,203,209,3
4605,"Co",NA,NA,NA,NA,NA,184,187,188,2
4606,"Co",NA,NA,NA,NA,NA,127,132,138,1
4607,"Co",NA,NA,NA,NA,NA,167,169,172,3
4608,"Co",NA,NA,NA,NA,NA,NA,253,254,2
4609,"Co",NA,NA,NA,NA,NA,NA,162,164,3
4610,"Co",NA,NA,NA,NA,NA,NA,170,170,2
4611,"Co",NA,NA,NA,NA,NA,NA,24.2,51,1
4612,"Co",NA,NA,NA,NA,NA,NA,177,180,2
4613,"Co",NA,NA,NA,NA,NA,NA,11.9,NA,3
4614,"Co",NA,NA,NA,NA,NA,NA,22.8,NA,3
4615,"Co",NA,NA,NA,NA,NA,NA,11.9,NA,2
4616,"Co",NA,NA,NA,NA,NA,NA,6.9,NA,1
4617,"Co",NA,NA,NA,NA,NA,NA,66,80,2
4618,"Co",NA,NA,NA,NA,NA,NA,24.8,NA,2
4619,"Co",NA,NA,NA,NA,NA,NA,33.8,39,3
4620,"Co",NA,NA,NA,NA,NA,NA,7.2,NA,2
4621,"Co",NA,NA,NA,NA,NA,NA,33.2,36.7,1
4622,"Co",NA,NA,NA,NA,NA,40.2,53,65,2
4623,"Co",NA,NA,NA,NA,NA,NA,6.3,NA,3
4624,"Co",NA,NA,NA,NA,NA,NA,4.5,NA,2
4625,"Co",NA,NA,NA,NA,NA,NA,44,NA,2
4626,"Co",NA,NA,NA,NA,NA,NA,4.4,11.9,1
4627,"Co",NA,NA,NA,NA,NA,NA,6.4,NA,1
4628,"Co",NA,NA,NA,NA,NA,NA,144,151,2
4629,"Co",NA,NA,NA,NA,NA,NA,6,8.1,2
4630,"Co",NA,NA,NA,NA,NA,NA,6.8,NA,2
4631,"Co",NA,NA,NA,NA,NA,NA,3.5,NA,2
4632,"Co",NA,NA,NA,NA,NA,NA,4,NA,2
4633,"Co",NA,NA,NA,NA,NA,NA,204,NA,1
4634,"Co",NA,NA,NA,NA,NA,NA,91,107,1
4635,"Co",NA,NA,NA,NA,NA,NA,30.6,NA,2
4636,"Co",NA,NA,NA,NA,NA,NA,53,60,2
4637,"Co",NA,NA,NA,NA,NA,NA,197,NA,3
4638,"Co",NA,NA,NA,NA,NA,NA,9.1,18,3
4639,"Co",NA,NA,NA,NA,NA,NA,14.1,NA,2
4640,"Co",NA,NA,NA,NA,NA,NA,10.5,15.1,3
4641,"Co",NA,NA,NA,NA,NA,NA,15.5,NA,2
4642,"Co",NA,NA,NA,NA,NA,NA,25.1,39,3
4643,"Co",NA,NA,NA,NA,NA,NA,8.7,10.2,2
4644,"Co",NA,NA,NA,NA,NA,NA,NA,155,1
4645,"Co",NA,NA,NA,NA,NA,NA,NA,13.5,1
4646,"Co",NA,NA,NA,NA,NA,NA,NA,77,3
4647,"Co",NA,NA,NA,NA,NA,NA,NA,5,1
4648,"Co",NA,NA,NA,NA,NA,NA,NA,59,2
4649,"Co",NA,NA,NA,NA,NA,NA,NA,9.9,1
4650,"Co",NA,NA,NA,NA,NA,NA,NA,19.9,3
4651,"Co",NA,NA,NA,NA,NA,NA,NA,14,1
4652,"Co",NA,NA,NA,NA,NA,NA,NA,30.5,3
4653,"Co",NA,NA,NA,NA,NA,NA,NA,5.5,2
4654,"Co",NA,NA,NA,NA,NA,NA,NA,7,2
4655,"Co",NA,NA,NA,NA,NA,NA,NA,10.6,2
4657,"Co",NA,NA,NA,NA,NA,NA,NA,8.7,3
4658,"Co",NA,NA,NA,NA,NA,NA,NA,8.2,3
4659,"Co",NA,NA,NA,NA,NA,NA,NA,8.9,3
4660,"Co",NA,NA,NA,NA,NA,NA,NA,6.5,2
4661,"Co",NA,NA,NA,NA,NA,NA,NA,16.5,1
4662,"Co",NA,NA,NA,NA,NA,NA,NA,13.9,3
4663,"Co",NA,NA,NA,NA,NA,NA,NA,3.4,3
4664,"Co",NA,NA,NA,NA,NA,NA,NA,2.9,1
4665,"Co",NA,NA,NA,NA,NA,NA,NA,8.3,3
4666,"Co",NA,NA,NA,NA,NA,NA,NA,6.7,1
4667,"Co",NA,NA,NA,NA,NA,NA,NA,6,3
4668,"Co",NA,NA,NA,NA,NA,NA,NA,5.4,3
4669,"Co",NA,NA,NA,NA,NA,NA,NA,5.4,3
4670,"Co",NA,NA,NA,NA,NA,NA,NA,7.7,2
4671,"Co",NA,NA,NA,NA,NA,NA,NA,6.2,3
4672,"Co",NA,NA,NA,NA,NA,NA,NA,7.1,1
4673,"Co",NA,NA,NA,NA,NA,NA,NA,10.5,2
4679,"Co",NA,NA,NA,NA,NA,NA,NA,NA,1
4680,"Co",NA,NA,NA,NA,NA,NA,NA,NA,2
4681,"Co",NA,NA,NA,NA,NA,NA,NA,NA,2
4682,"Co",NA,NA,NA,NA,NA,NA,NA,NA,3
4683,"Co",NA,NA,NA,NA,NA,NA,NA,NA,3
4684,"Co",NA,NA,NA,NA,NA,NA,NA,NA,2
4686,"Co",NA,NA,NA,NA,NA,NA,NA,NA,3
4687,"Co",NA,NA,NA,NA,NA,NA,NA,NA,3
4688,"Co",NA,NA,NA,NA,NA,NA,NA,NA,2
4689,"Co",NA,NA,NA,NA,NA,NA,NA,NA,1
4693,"Co",NA,NA,NA,NA,NA,NA,NA,NA,2
4694,"Co",NA,NA,NA,NA,NA,NA,NA,NA,1
4695,"Co",NA,NA,NA,NA,NA,NA,NA,NA,1
4696,"Co",NA,NA,NA,NA,NA,NA,NA,NA,1
4697,"Co",NA,NA,NA,NA,NA,NA,NA,NA,3
4698,"Co",NA,NA,NA,NA,NA,NA,NA,NA,1
4699,"Co",NA,NA,NA,NA,NA,NA,NA,NA,2
4700,"Co",NA,NA,NA,NA,NA,NA,NA,NA,1
4701,"Co",NA,NA,NA,NA,NA,NA,NA,NA,1
4702,"Co",NA,NA,NA,NA,NA,NA,NA,NA,1
4703,"Co",NA,NA,NA,NA,NA,NA,NA,NA,1
4704,"Co",NA,NA,NA,NA,NA,NA,NA,NA,2
4705,"Co",NA,NA,NA,NA,NA,NA,NA,NA,3
4706,"Co",NA,NA,NA,NA,NA,NA,NA,NA,3
4707,"Co",NA,NA,NA,NA,NA,NA,NA,NA,1
4708,"Co",NA,NA,NA,NA,NA,NA,NA,NA,2
4709,"Co",NA,NA,NA,NA,NA,NA,NA,NA,1
4710,"Co",NA,NA,NA,NA,NA,NA,NA,NA,1
4711,"Co",NA,NA,NA,NA,NA,NA,NA,NA,1
4712,"Co",NA,NA,NA,NA,NA,NA,NA,NA,1
4713,"Co",NA,NA,NA,NA,NA,NA,NA,NA,2
4714,"Co",NA,NA,NA,NA,NA,NA,NA,NA,2
4715,"Co",NA,NA,NA,NA,NA,NA,NA,NA,3
4716,"Co",NA,NA,NA,NA,NA,NA,NA,NA,3
